NAME	LT_HSC_Ctrl_1	LT_HSC_Ctrl_2	LT_HSC_Ctrl_3	LT_HSC_shCTCF_1	LT_HSC_shCTCF_2	LT_HSC_shCTCF_3	ST_HSC_Ctrl_1	ST_HSC_Ctrl_2	ST_HSC_Ctrl_3	ST_HSC_shCTCF_1	ST_HSC_shCTCF_2	ST_HSC_shCTCF_3	CD34+/CD38+_Ctrl_1	CD34+/CD38+_Ctrl_2	CD34+/CD38+_Ctrl_3	CD34+/CD38+shCTCF_1	CD34+/CD38+shCTCF_2	CD34+/CD38+shCTCF_3
PCGF1	14.5815	14.7573	17.7018	17.6426	22.3803	21.6844	17.455	17.9147	17.8104	19.7482	18.7614	18.7841	24.7546	23.9274	18.0933	26.5076	20.3188	24.2378
DQX1	0.0216693	0.0880935	0.0616327	0.0203513	0.0428513	0.107034	0.0447287	0.0926582	0.0240066	0.0678509	0.135252	0.0419563	0.0749975	0.110146	0	0.0721644	0.047651	0.0213472
AUP1	111.849	89.7662	96.1942	80.6143	87.3537	87.5919	117.629	106.795	113.777	106.37	89.8745	98.1546	129.243	116.054	113.008	112.718	99.7841	107.687
LOXL3	8.91753	8.20944	7.35439	6.06677	5.80869	6.28725	9.03872	7.74116	9.04852	9.63674	5.06615	7.3048	4.57485	3.72792	5.01704	2.96832	3.80358	3.74181
M1AP	0.946397	1.28292	1.38882	1.33331	1.89399	1.82549	0.767408	0.843282	0.874039	0.705757	0.820554	0.807607	0.572329	0.572844	0.557868	0.375407	0.545336	0.755135
TACR1	0.114648	0.0115236	0.0538747	0.0854918	0.0899397	0	0.152848	0.171003	0.0753631	0.142122	0.235206	0.0985149	0.210052	0.103832	0.181967	0.0753538	0.124425	0.0780277
EVA1A	0	0.13511	0	0	0	0	0	0.0354655	0	0	0	0	0	0	0	0	0	0
GCFC2	14.5519	15.3435	14.2204	17.0018	16.6461	16.9567	12.7628	11.9107	11.6876	13.657	11.8293	11.7096	14.818	14.3078	14.4595	15.2914	14.8579	17.5359
LRRTM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNAR-H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRTM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUCLG1	91.4311	96.6324	99.2725	96.4399	105.476	91.7361	90.2102	89.6209	82.2909	91.891	95.2971	81.8238	118.996	121.513	99.4237	119.138	104.871	131.608
TRABD2A	0.0356057	0.0727807	0.0338378	0.100398	0.0352671	0.0352199	0	0	0.0793423	0.111994	0	0.173983	0	0.0727128	0.177729	0.0398669	0.157891	0.141492
TGOLN2	23.0544	29.1879	25.8226	24.5171	30.9734	28.121	29.1149	37.176	31.6461	29.6153	36.3743	29.9855	37.2789	35.7871	37.6676	33.2586	36.0418	26.7646
RETSAT	7.70511	7.18316	8.60872	9.59327	9.37987	8.57399	9.03374	6.46201	8.79917	9.85686	7.34265	8.55788	8.07802	7.68435	7.86179	7.03523	7.39419	8.62861
CAPG	175.345	175.094	140.029	150.06	176.37	133.662	142.917	98.3644	129.477	149.917	93.0768	127.516	43.752	116.148	97.7731	35.7612	102.704	122.549
LOC100630918	3.54861	2.45675	3.6308	4.17121	4.97022	4.21561	2.14873	2.14709	3.1744	3.54464	4.03086	3.27067	2.5047	2.36175	2.67145	3.19597	3.75684	4.2974
GGCX	3.92513	3.80454	4.45837	2.76283	3.12748	2.9383	4.04615	2.94795	3.22949	2.91776	2.66289	3.04035	2.63532	3.14289	3.10647	2.38379	2.85078	2.67224
TMEM150A	5.8662	5.74893	7.72663	5.01154	5.97053	5.61225	5.09739	4.40117	4.91254	5.78162	4.60512	5.49875	3.44764	4.20068	3.58082	3.5052	3.57938	3.74649
C2orf68	16.6838	16.1683	17.3985	11.1884	9.46302	12.703	17.4403	13.4092	16.6166	13.6477	10.0716	13.4605	15.4714	15.2212	15.5676	12.1669	13.6972	11.9187
SFTPB	0	0	0.0188972	0	0.0197096	0	0.0155887	0	0	0.015725	0.0156879	0	0	0	0	0.0221096	0	0
ST3GAL5	10.2106	11.0846	10.2048	15.1936	15.0756	15.8812	6.39381	5.46035	6.9162	9.11699	9.01384	9.30754	1.17518	3.47505	3.2624	2.57844	4.99402	4.34427
LOC90784	1.71314	1.75197	1.46445	1.73646	1.6176	1.43691	2.05053	1.95753	1.94316	2.16326	2.29991	1.40284	1.70459	1.46118	1.79349	2.34673	1.39485	1.74059
POLR1A	8.16263	6.89766	7.36989	7.96316	6.47271	7.18616	11.389	10.3173	13.801	11.1392	10.3625	13.1154	10.2935	6.51558	7.98654	9.43893	7.1263	4.72885
IMMT	122.755	107.579	115.376	130.602	124.831	115.4	131.582	117.828	126.557	126.779	127.171	130.978	134.336	130.469	144.645	136.253	137.927	158.009
MIR4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEP1	0.076589	0.179931	0.542323	0.483851	0.39599	0.379743	0.0632616	0.173636	0.16343	0.292719	0.312364	0.310101	0.0351505	0.0900329	0.207663	0.152445	0.113391	0.196583
CHMP3,RNF103,RNF103-CHMP3	38.6321	42.4044	45.4835	34.9955	42.099	38.4321	38.2987	38.5737	36.6791	34.9752	36.5383	33.6898	34.4536	38.7928	39.1745	33.2373	33.0625	35.0241
CD8A	0	0.0701214	0.0217961	0.0431781	0.204584	0	0	0.0245797	0	0	0.0239162	0.0890906	0	0.0467549	0.0284609	0.0255357	0.050585	0.0453238
CD8B	0.438658	0.404838	0.333975	0.453733	0.434939	0.521084	0	0.0943617	0.0490401	0.0811319	0.045814	0.172444	0	0.224538	0.110047	0	0.293218	0.218994
PLGLB2	0.0747713	0.0569166	0.0354309	0.0351133	0.147808	0.103127	0.0385941	0.0358542	0.0620523	0.0389831	0.11661	0	0	0.0569691	0.0230903	0.0414286	0.0798386	0
LOC285074	4.77084	3.7516	3.49576	3.31159	3.1467	2.88148	5.33262	4.7663	5.47238	4.43313	3.83584	4.35057	4.23713	4.64157	4.01254	3.68876	4.20843	3.63997
RGPD1,RGPD2	0.039409	0.0728531	0.0691295	0.0346063	0.0527505	0.0432701	0.037545	0.0450098	0.0567082	0.0834494	0.088277	0.0267989	0.0436752	0.0311242	0.119199	0.0175871	0.12506	0.0303551
KRCC1	19.8149	24.1146	24.6883	23.2866	25.3912	24.8128	18.0891	19.2599	17.7303	19.4671	18.5402	17.364	18.288	24.0241	23.3342	18.816	22.1046	26.2403
MIR4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FABP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF2AK3	6.51764	7.48788	7.9439	7.27319	7.08455	6.66415	7.40865	7.37347	8.1487	8.06138	8.71579	8.342	7.69745	8.43475	9.25452	6.60915	9.36681	7.55345
LOC654342	19.4781	17.7846	13.6858	22.7844	25.2332	17.9888	19.0569	14.4616	14.2088	16.6353	14.2446	14.7138	8.40083	17.6234	17.685	11.5843	12.3227	19.7419
ANKRD20A8P,LOC90499	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153035	0	0	0	0
LOC442028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS5	50.8633	49.7545	49.115	59.8222	54.4976	59.0728	61.1944	48.4866	59.726	61.8986	50.1047	59.4786	65.1058	68.4967	67.3224	65.1783	63.4728	67.9801
ZNF514	2.44623	2.62387	1.93682	2.2641	2.05483	2.29488	1.73166	1.79112	2.16438	1.94873	1.54387	1.83862	1.78769	1.77399	1.98375	1.93467	1.91643	2.28361
TRIM43B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPAT2	3.57126	2.62876	2.75736	3.12765	2.85604	2.19971	3.7897	2.87273	2.73218	3.62085	3.10893	2.28947	1.77983	1.69205	2.13265	2.73674	2.24795	1.50069
ADRA2B	0.0684506	0.0173606	0.0486345	0.0964064	0.0507315	0.0506946	0.0176664	0	0	0.0178347	0	0.0330323	0	0	0	0	0	0
ASTL	0	0.102106	0	0	0.0492844	0.0491954	0	0.0535046	0	0.0523159	0.0519294	0	0	0	0.0625268	0	0	0
DUSP2	19.4971	16.1291	19.4228	16.1199	17.0954	19.4652	19.5464	21.9708	20.7217	21.5432	18.8284	21.6018	28.9299	19.2475	18.8843	27.0538	18.3378	18.7297
STARD7	199.981	188.029	199.14	191.444	165.989	209.393	216.168	194.699	193.851	219.445	208.844	204.537	186.367	160.206	190.858	198.395	198.285	182.28
TMEM127	15.7389	14.9643	14.4693	13.0509	10.6075	15.0025	17.6651	12.6032	13.9034	15.1453	15.0202	13.5602	9.73087	7.34991	10.2491	9.3528	10.1182	7.7001
SNRNP200	74.0527	66.4172	69.652	64.007	54.7417	63.9292	81.8383	79.3597	83.4226	80.6444	75.5816	86.834	70.093	57.4121	72.3306	63.4251	63.7618	35.8439
NEURL3	0	0	0	0	0.0360185	0.0719387	0	0	0	0	0	0	0	0	0	0	0	0.0361399
KANSL3	17.7982	17.9115	17.1596	16.5218	14.8839	17.7869	20.4697	17.2889	20.6296	20.4504	19.4373	21.8658	13.5476	13.9211	14.3671	13.5103	15.1493	10.8673
LMAN2L	19.3439	18.5561	18.6054	20.7541	23.3855	22.1749	20.6226	17.558	22.1444	22.4619	18.6116	21.7715	15.6671	17.5409	19.1595	14.2845	18.8645	20.0708
ANKRD23	0.974807	0.83328	0.609179	0.436963	0.28479	0.350197	0.98318	0.75797	0.711928	0.878833	1.06025	0.922567	0.869369	0.923571	0.87739	0.861033	0.609154	0.480298
ANKRD39	26.5438	20.4073	20.2453	20.8298	23.3874	25.0039	28.2934	26.8224	32.7859	30.7337	24.9378	29.0378	41.2575	29.5004	29.6212	35.1284	26.9277	27.7711
SEMA4C	2.40636	2.23382	2.35305	1.86314	2.501	1.58906	2.51671	3.1185	2.83206	2.84851	3.13384	2.99813	6.04396	4.62969	3.42846	5.25363	2.87608	2.02457
FAM178B	0	0	0.0201105	0	0	0	2.45212	1.42999	1.02738	1.22556	0.691792	0.497933	79.0377	74.8361	44.8145	77.4831	37.127	28.5956
FAHD2B	18.7913	17.1675	19.1748	15.0762	21.2408	20.9985	19.4122	16.4985	21.4158	20.6117	16.6531	19.7242	17.3297	17.6537	17.0973	17.7722	17.3601	17.1008
LOC100506123	0.683357	0.732319	0.755508	0.891246	0.956878	1.03111	0.764172	0.567759	0.861272	0.574056	0.671064	0.788769	0.93951	1.0219	1.05509	0.883555	0.979382	1.13886
ANKRD36B	4.3208	4.22388	4.25754	4.54412	4.14125	4.02412	3.85972	4.17241	3.99991	3.65094	3.3938	3.88887	3.98827	4.10224	5.11699	3.69072	4.64686	5.19038
ACTR1B	10.0161	10.3012	10.8463	6.94186	7.74343	8.32084	8.74075	7.08179	8.40046	8.12677	8.38992	9.32338	8.04827	8.85884	7.88826	7.30693	6.55544	6.20442
TMEM131	12.7824	11.9107	11.8847	11.9656	11.6863	12.1981	12.8536	10.8672	10.336	10.7871	13.1897	11.8525	10.5887	9.8636	10.2745	10.4164	10.2151	7.03257
COA5	26.8343	26.8864	31.6585	27.7223	34.0799	33.1242	24.5758	25.9272	23.8739	25.6885	27.5146	24.0652	30.8122	38.8859	34.0094	30.8587	30.29	35.9204
MGAT4A	3.52105	3.3032	3.10669	2.09772	1.86273	2.2773	2.76317	1.26071	2.04287	1.72319	0.854232	1.35926	0.222157	1.6119	2.07452	0.167149	1.669	1.52543
KIAA1211L	0	0.014443	0	0	0	0.0562827	0	0	0.0629715	0	0	0.0274596	0.0163401	0.0578241	0	0	0.0312061	0
TSGA10	0.724476	0.933975	0.78623	0.496124	0.74556	0.789538	0.530478	0.402395	0.450816	0.39347	0.329485	0.407824	0.83132	0.88919	1.09534	0.467497	0.397226	0.607591
MITD1	45.138	58.9009	54.5938	56.4802	61.2813	57.7285	41.3747	57.7919	43.4791	46.7425	45.5285	46.3359	53.9856	78.4618	60.7332	58.0489	60.4727	71.0312
LYG2	0.0846644	0.264817	0.324576	0	0.253142	0.252389	0.174097	0	0.0962634	0.0902065	0	0.0855942	0.103207	0	0.217924	0	0.096677	0
LYG1	0.28202	0.584677	0.202224	0.199188	0.490998	0.139935	0.507865	0.611081	0.239079	0.299081	0.295957	0.423459	0.424329	0.291174	0.359703	0.322753	0.798169	0.357798
TXNDC9	63.5261	65.9257	62.9275	72.4464	69.1043	71.8872	51.5809	63.0791	49.7086	52.4158	54.0017	52.0805	79.2798	91.4828	79.2619	76.8513	78.5593	94.5455
REV1	16.8825	17.31	17.9065	16.4395	16.0723	17.1506	18.219	18.391	18.7534	14.7516	16.051	16.4099	17.2188	16.2819	19.6395	17.0898	17.1578	16.3169
AFF3	2.05786	1.5575	1.64961	2.49609	1.47676	1.79807	1.6871	0.81335	2.00015	1.83944	1.0436	2.01554	0.208239	1.52076	1.98754	0.172363	1.97826	1.61387
LONRF2	0	0	0	0	0	0	0	0.00400792	0	0.00390958	0.00390674	0	0.0513743	0.00761724	0.00922107	0.0537772	0.0204956	0.0110158
CHST10	17.5704	15.5886	15.8823	15.6806	16.3102	15.2195	16.5803	16.6333	16.619	17.5418	18.2721	17.5642	18.0686	15.1318	14.8273	17.0638	16.5534	16.0216
TBC1D8	1.44245	1.5013	1.79155	1.93795	2.50959	1.94638	1.46215	2.27239	1.59257	2.45188	3.32648	2.75163	0.985283	1.11367	1.17276	1.03763	1.92561	1.69919
SNORD89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF149	15.7478	17.8009	18.2536	24.8485	24.7095	21.6131	19.1772	18.6485	18.3104	22.9793	19.7716	21.0924	20.2693	21.032	19.3812	21.1791	22.1881	24.6251
CREG2	0	0	0.0150933	0	0.047235	0.0157341	0.131619	0	0.0176133	0.0664065	0.0165604	0.0153679	0	0.0161711	0	0	0.0349244	0.0312894
RFX8	0	0.0357872	0.0332815	0	0.0346882	0	0.108354	0.0375771	0.0390135	0.0367142	0	0.0342143	0.0408702	0.715113	0.436903	0	0.776284	0.626088
MFSD9	4.43761	3.86788	4.04725	4.66134	5.21908	4.84065	4.86231	4.96778	4.33265	4.52098	5.79711	5.53568	6.08674	4.2539	5.04598	5.81102	4.39191	5.05342
LOC100287010	0	0	0	0	0.0620726	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC284998	0.0472614	0.0721069	0.0448226	0.0665874	0	0	0	0.0505495	0	0	0.0491821	0	0	0.048076	0.0292716	0	0	0.0233069
LOC100506421	0	0	0	0	0	0	0.020313	0	0	0	0	0	0	0	0	0	0.0648367	0
TGFBRAP1	54.3749	46.8603	46.7929	38.0114	24.667	34.5201	47.46	44.9006	48.5017	41.3565	36.5733	39.5431	27.1368	21.0705	32.2851	28.2379	27.1136	19.9911
FHL2	19.8548	25.7317	25.4849	32.0553	38.9592	34.3653	32.8756	59.9836	36.0269	31.1894	63.5427	38.9157	126.851	62.4481	53.7729	123.954	53.5205	60.8633
LOC285000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UXS1	53.4567	60.0521	57.9641	61.038	74.387	61.4263	51.3456	50.2411	53.1562	49.3726	55.6378	48.3434	40.4683	47.7706	48.8662	43.2768	50.4174	58.2119
RGPD3	0.119129	0.157542	0.147381	0.0860047	0.0995118	0.0994654	0.085184	0.107392	0.0808068	0.0285779	0.104628	0.0791769	0.0732245	0.0742362	0.078759	0.050475	0.0400078	0.0537609
ST6GAL2	0	0.0318611	0.0968905	0.0295742	0.0933327	0.0388675	0.0820508	0.685248	0.225718	0.0163689	0.776877	0.254494	0.584081	0.279179	0.164356	0.815392	0.189077	0.13089
LOC729121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EDAR	0.0130092	0.158114	0.024631	0.0732726	0	0.0385239	0.107468	0.0693709	0.0430855	0.081241	0.0270246	0.050085	0	0.105515	0.0480305	0.0143649	0	0.0509976
SH3RF3-AS1	0.15069	0.186757	0.12452	0.188803	0.0803398	0.0212846	0.125821	0	0.105509	0.122756	0.0723471	0.226713	0	0	0	0	0.0446413	0.0399971
MIR4265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEPT10	0.0959001	0	0	0.0180095	0.075833	0.0508641	0	0.020488	0.0388673	0	0.0398858	0	0.0441596	0	0.0423686	0.0583727	0.0421141	0
MIR4267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALL	0.58769	0.447378	0.609067	0.500108	0.617142	0.544118	0.265414	0.176534	0.304784	0.363811	0.248219	0.496722	0.10564	0.018651	0.11338	0.101729	0.0201535	0.0722256
MIR4436B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP1	0.323498	0.441073	0.37234	0.374766	0.389885	0.431851	0.617346	0.260735	0.295033	0.231272	0.215028	0.21473	0.102348	0.40547	0.301998	0.0738786	0.2926	0.323614
LINC00116	11.5472	11.9286	11.914	10.5699	13.1286	9.88873	12.1011	12.4393	10.3021	11.4404	10.1907	9.63459	14.4378	16.48	10.6923	16.3432	10.2128	11.6758
LOC151009,LOC440894	0.241398	0.165013	0.380987	0.452624	0.42191	0.290622	0.193317	0.143267	0.0889096	0.363087	0.139351	0.260022	0.0930431	0.0545096	0.0760908	0	0.0885563	0.0319358
LIMS3,LIMS3-LOC440895,LOC440895	2.19913	1.57643	0.0962479	1.8896	1.77442	0.593593	0.716848	0.218558	0.343863	0.637231	0.809575	0.307108	0.110955	0.410816	0.142981	0.116811	0.115459	0.637761
RGPD5,RGPD6	0	0	0	0	0	0	0	0	0	0	0	0.0163076	0	0	0.00913522	0	0	0
BUB1	87.743	81.8107	62.321	99.675	81.2061	70.9674	98.5013	109.009	95.6982	98.0202	94.101	94.8347	107.851	94.4479	106.118	98.6532	102.647	99.1443
MIR4435-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC541471	56.2606	48.117	45.502	55.0813	57.2315	55.4169	54.9966	53.9075	42.2385	57.5688	79.2348	50.6079	156.81	100.581	87.164	211.208	74.2621	101.988
ANAPC1	20.1792	19.4359	18.6407	20.0274	16.1399	18.0477	23.7661	23.2871	24.7451	22.2477	23.1781	23.5373	17.6134	13.0397	17.9087	16.9992	17.0534	8.72667
ZC3H8	10.9871	12.4555	14.1226	12.7394	11.7966	14.9235	11.8018	10.3186	10.1627	11.6501	9.82592	10.682	12.7228	15.6491	13.5899	13.4817	14.1551	13.9806
RGPD8	0.670409	0.700092	0.87359	0.810888	0.632278	0.676113	0.861787	0.801161	0.648194	0.766172	0.734292	0.628583	0.551907	0.595581	0.676085	0.450853	0.674137	0.312866
FLJ42351	0.199363	0.647923	0	0.567247	0.804598	1.20181	0.20431	0.222421	0.235802	0.219024	0.214056	0.214681	0.263691	0.213956	0	0	0.964964	0.865649
CKAP2L	33.6677	34.1204	24.4223	37.3988	29.8956	28.6432	32.9066	45.461	35.4927	33.0416	38.349	32.2131	45.5568	39.3423	41.1791	45.4331	41.9912	39.2313
IL1A	0.212091	0.0391547	0.109635	0.0724235	0.228701	0.0761728	0.0398046	0.0205981	0.04268	0.0804346	0	0.018636	0.133192	0.0587596	0.0952797	0.0427444	0.0423395	0.0379343
IL1B	39.8993	44.3254	42.2666	40.4836	41.6917	45.8644	54.7109	96.4902	75.8972	50.3841	105.307	68.9627	103.888	87.5444	63.7694	76.0875	67.5554	68.4587
IL36B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX8	1.24667	0.957446	1.09439	0.756967	0.753244	1.11053	1.08435	0.649705	0.873659	0.823184	0.689993	0.896429	0.279129	0.447072	0.224851	0.235369	0.420217	0.41779
DDX11L2	0.939537	1.03937	1.84662	0.509286	0.786564	1.41995	1.1068	1.0205	1.80273	1.66182	1.42164	1.84359	0.911066	0.932898	0.800345	1.03476	1.89944	0.803711
RPL23AP7	10.0536	7.24608	8.17616	11.0872	10.8993	10.2848	6.69878	7.70645	9.4745	9.73141	7.97218	9.25311	8.66249	14.5733	9.17821	6.49524	8.81015	15.4909
SLC35F5	19.7579	22.1658	22.1362	19.2449	22.0267	19.476	15.757	16.0562	18.1542	18.3706	16.7436	17.9514	20.2177	20.3171	22.2317	15.8475	20.5657	22.612
MIR4782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100499194	0.0250218	0.0254647	0	0	0.0247508	0.036838	0	0	0.0277585	0.0286834	0	0	0	0	0	0	0	0
LOC389023	0.109526	0.346051	0.210854	0.516843	0.3285	0.872716	0.112451	0.119937	0.503275	0.352947	0.231511	0.675955	0.4095	1.71758	1.1456	1.54185	0.888794	2.1639
CCDC93	10.1807	11.8019	11.1537	10.1476	9.98006	11.1021	10.5798	11.7127	11.8099	10.3297	11.0766	11.9464	7.9756	7.72063	9.15844	6.96088	8.92399	6.59288
EN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf76	5.07248	6.11886	7.20827	6.95614	6.31128	6.14654	5.90916	6.31081	3.88514	6.17874	5.95379	4.56794	6.30815	9.3312	6.96344	10.6133	7.53452	6.67952
SCTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM185B	13.3256	11.9547	13.3607	9.45418	10.2664	11.0482	13.0992	10.7221	12.0317	10.3677	10.1454	10.6788	8.29266	8.38411	9.28667	6.69577	7.75127	6.87305
LOC84931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFCP2L1	0.472975	0.52369	0.495686	0.502633	0.309272	0.258573	0.282574	0.133437	0.188172	0.272187	0.165513	0.27836	0.0324301	0.0057642	0.0698185	0.018793	0.0310355	0.0611638
CLASP1	12.2809	12.0361	10.264	10.2492	9.44297	11.3353	13.4063	15.3431	14.9888	13.3091	15.8577	15.06	9.91278	8.63493	11.55	11.3274	10.9727	5.64012
MKI67IP	95.1022	93.6458	103.963	101.946	102.497	102.844	89.3154	83.8792	74.9085	85.4184	78.6206	79.7662	101.413	111.368	86.6198	99.4578	93.9249	118.459
BIN1	49.6315	33.0301	40.2743	40.3985	32.6427	36.9856	42.1253	15.703	33.0634	37.8194	15.8302	29.4565	0.941808	5.98518	8.17245	0.40128	7.9008	8.42848
CYP27C1	0	0	0.0110019	0.0327337	0.0114791	0	0.024009	0	0	0	0	0	0	0.0117802	0	0	0	0
ERCC3	38.9227	38.1365	38.09	41.5202	42.8714	42.6719	41.4104	46.5869	42.4399	44.7935	43.9426	44.5112	45.2701	39.7036	42.2253	45.7248	42.4297	47.4739
MAP3K2	5.62334	6.21046	5.95307	6.17702	6.00754	6.22077	5.48908	6.08714	5.24875	5.72172	6.00327	6.49209	5.68463	6.52496	7.78854	5.39021	7.43637	6.32578
MIR4783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IWS1	30.527	29.9035	32.7526	33.6195	32.6963	32.9488	31.5697	33.7708	30.7883	33.0654	31.4277	30.1125	35.3474	35.5823	35.9394	35.554	35.7123	38.8092
LIMS2	0.104008	0.212521	0.0329412	0.196287	0.171678	0.274379	0.284066	0.0371924	0.422998	0.361493	0.289198	0.20316	0	0.247731	0.0432375	0.116387	0.345721	0.344234
WDR33	25.4281	29.3586	25.8978	25.7279	26.0444	26.1799	25.4731	28.3291	28.5833	28.142	29.4745	27.2454	29.0319	31.5702	33.4163	34.3684	33.1513	34.4742
POLR2D	80.3434	72.6606	69.9517	77.4593	66.2885	67.3063	79.1509	75.1944	75.8616	81.1078	76.2632	76.1864	84.0116	73.5724	79.4335	80.2494	79.2309	79.8448
AMMECR1L	6.31754	5.94683	6.66324	6.22552	5.28338	5.74054	8.22139	7.87833	7.71649	7.45772	7.90378	7.89086	7.17349	6.54409	7.84013	6.6229	7.40229	5.68413
SAP130	15.0623	17.7299	19.971	20.2584	23.3232	17.8185	23.2873	20.9573	21.214	23.1404	21.218	22.2385	25.7159	20.9027	21.5826	19.9906	21.1595	19.6712
HS6ST1	16.6215	11.8014	10.9755	13.6158	9.33095	15.4869	17.3641	11.5185	14.0483	18.7121	19.3079	19.6711	12.0561	8.74621	10.7741	14.6542	11.3913	8.5523
LOC389033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100131320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC440905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEF	0	0.0127766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC74B	0.0795864	0.0407386	0.0378445	0.159005	0	0.186124	0.145275	0	0.0525996	0.0835568	0.0982103	0	0	0	0	0	0	0
SMPD4	47.5835	30.378	35.9227	37.1479	24.6637	30.1618	50.4814	38.9758	43.1621	48.0769	37.502	42.5133	37.489	26.3367	35.5868	34.7172	32.9613	28.7313
TUBA3E	0	0	0	0	0	0	0	0	0.0448714	0	0	0.11822	0	0.123313	0	0	0	0.0800926
CCDC115	49.2949	43.4176	40.4635	47.0703	46.405	44.4647	40.977	31.3288	36.8878	41.025	35.4451	34.0055	32.3355	30.0028	36.5919	31.4572	30.0724	41.9217
LOC100216479	0	0	0	0	0	0	0	0	0	0	0	0	0.0500368	0	0	0	0	0
LOC646743,TISP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFC1,CFC1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM168B	27.3977	23.7825	25.9517	22.9096	20.3491	24.4719	28.6268	27.7042	28.1154	28.6856	26.626	27.1618	20.4497	15.9763	25.2326	23.3667	23.0089	15.5278
WTH3DI	0.0603928	0.0459139	0.0857891	0.155922	0.134245	0.11925	0.0623546	0.12889	0.100093	0.15725	0.109815	0.101866	0.12125	0.0919039	0.0558142	0.11685	0.115755	0.192597
LOC401010	1.39315	1.20416	1.59657	1.52315	1.17176	1.31454	2.03883	1.13336	1.45076	1.8008	1.4274	1.44851	1.2225	0.760781	1.38845	0.968934	1.23392	1.14651
MZT2A	169.588	109.405	115.606	134.441	119.302	93.1219	152.943	121.186	129.347	131.86	102.288	120.274	125.826	140.316	122.03	105.701	110.391	126.736
MIR4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf27B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD30BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR663B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPD1	0.0300153	0	0	0	0	0.0593499	0	0	0	0	0	0.029222	0	0.0611889	0.078866	0	0.0994965	0.0594374
NCKAP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM163	31.6313	31.375	30.3388	34.7268	32.9362	34.9214	23.5275	31.2369	25.9324	25.5658	31.7483	27.6333	19.0597	10.6022	9.01962	16.6431	9.58157	9.92851
LOC100129961	1.07854	1.42918	0.513314	1.22554	0.89128	0.756339	0.833675	0.918575	1.20629	1.08699	1.26748	1.32594	1.42808	1.05851	1.57934	1.21464	1.05205	1.16739
MAP3K19	0	0	0.033697	0	0	0	0	0	0	0	0	0	0	0.0133556	0	0	0	0.0352236
