gene_id	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	Gene Name
XLOC_004009	plusplus_LacZ	plusplus_shCTCF	OK	45.2406	69.6162	0.621805	3.21014	0.00215	0.0131482	HBBP1
XLOC_004011	plusplus_LacZ	plusplus_shCTCF	OK	695.038	996.607	0.519933	4.3138	0.00005	0.000514911	HBG2
XLOC_004122	plusplus_LacZ	plusplus_shCTCF	OK	2.47893	4.96986	1.00349	3.05344	0.00005	0.000514911	LGR4
XLOC_004152	plusplus_LacZ	plusplus_shCTCF	OK	9.16489	12.7524	0.476584	1.61696	0.00555	0.0286027	TP53I11
XLOC_004228	plusplus_LacZ	plusplus_shCTCF	OK	42.5378	58.4382	0.458167	1.72916	0.0023	0.0138998	LPXN
XLOC_004240	plusplus_LacZ	plusplus_shCTCF	OK	0.596144	1.68886	1.50231	2.36701	0.0027	0.0158596	TCN1
XLOC_004370	plusplus_LacZ	plusplus_shCTCF	OK	15.5264	10.9244	-0.50716	-1.84116	0.00525	0.0273518	C11orf24
XLOC_004547	plusplus_LacZ	plusplus_shCTCF	OK	6.58948	4.78744	-0.460909	-1.63276	0.0069	0.03409	SIK3
XLOC_004569	plusplus_LacZ	plusplus_shCTCF	OK	20.7261	15.3284	-0.435245	-1.71096	0.003	0.0173049	HYOU1
XLOC_005096	plusplus_LacZ	plusplus_shCTCF	OK	13.1533	9.87008	-0.41429	-1.47491	0.01015	0.0464291	ATP2A2
XLOC_005160	plusplus_LacZ	plusplus_shCTCF	OK	99.562	73.3368	-0.441059	-2.18583	0.0006	0.00452841	DENR
XLOC_005245	plusplus_LacZ	plusplus_shCTCF	OK	27.589	20.8314	-0.405335	-1.52226	0.00705	0.034685	LPAR5
XLOC_005262	plusplus_LacZ	plusplus_shCTCF	OK	0.331634	1.56013	2.234	3.02077	0.00115	0.00782337	GDF3
XLOC_005333	plusplus_LacZ	plusplus_shCTCF	OK	0.316786	0.991179	1.64564	2.15552	0.0101	0.0462494	ART4
XLOC_005338	plusplus_LacZ	plusplus_shCTCF	OK	2.74108	4.12974	0.591304	1.69868	0.0058	0.0296302	EPS8
XLOC_005388	plusplus_LacZ	plusplus_shCTCF	OK	2.96125	4.65098	0.651326	1.77677	0.0024	0.014396	PRICKLE1
XLOC_005391	plusplus_LacZ	plusplus_shCTCF	OK	6.08563	3.927	-0.631979	-1.73043	0.003	0.0173049	TWF1
XLOC_005402	plusplus_LacZ	plusplus_shCTCF	OK	0.628235	1.55695	1.30934	2.20734	0.00055	0.00420702	AMIGO2
XLOC_005681	plusplus_LacZ	plusplus_shCTCF	OK	110.382	72.5066	-0.60632	-2.73548	0.00005	0.000514911	CORO1C
XLOC_005741	plusplus_LacZ	plusplus_shCTCF	OK	306.859	230.582	-0.412294	-1.61404	0.0046	0.0245546	SRSF9
XLOC_005820	plusplus_LacZ	plusplus_shCTCF	OK	36.2702	27.685	-0.389682	-1.66325	0.004	0.0218972	NUPL1
XLOC_005871	plusplus_LacZ	plusplus_shCTCF	OK	3.67241	2.60562	-0.495101	-1.69109	0.0044	0.0236783	AKAP11
XLOC_005880	plusplus_LacZ	plusplus_shCTCF	OK	55.0766	29.7648	-0.88783	-4.02648	0.00005	0.000514911	GTF2F2
XLOC_006263	plusplus_LacZ	plusplus_shCTCF	OK	327.02	451.341	0.464839	2.82856	0.00255	0.0151332	RNASE2
XLOC_006355	plusplus_LacZ	plusplus_shCTCF	OK	15.104	10.5865	-0.512706	-1.843	0.005	0.0262781	PTGER2
XLOC_006424	plusplus_LacZ	plusplus_shCTCF	OK	2.70602	1.81795	-0.573863	-1.87138	0.0013	0.0086707	PCNX
XLOC_006457	plusplus_LacZ	plusplus_shCTCF	OK	0.364468	0.793772	1.12293	1.53422	0.00865	0.0408801	FLVCR2
XLOC_006538	plusplus_LacZ	plusplus_shCTCF	OK	9.91241	6.21807	-0.67277	-1.40107	0.01115	0.0499943	MEG3,MIR770
XLOC_006749	plusplus_LacZ	plusplus_shCTCF	OK	0.889479	2.52134	1.50316	2.87654	0.00005	0.000514911	STXBP6
XLOC_006780	plusplus_LacZ	plusplus_shCTCF	OK	32.1443	21.0508	-0.610686	-2.6847	0.00005	0.000514911	SEC23A
XLOC_006850	plusplus_LacZ	plusplus_shCTCF	OK	37.466	25.302	-0.566331	-2.51665	0.00005	0.000514911	SGPP1
XLOC_006906	plusplus_LacZ	plusplus_shCTCF	OK	1.275	0.695253	-0.874889	-1.75576	0.00585	0.0298297	IRF2BPL
XLOC_007198	plusplus_LacZ	plusplus_shCTCF	OK	14.2454	22.1711	0.638188	1.8947	0.00085	0.0060702	SQRDL
XLOC_007331	plusplus_LacZ	plusplus_shCTCF	OK	22.8552	17.8536	-0.356308	-1.57356	0.00865	0.0408801	IREB2
XLOC_007366	plusplus_LacZ	plusplus_shCTCF	OK	0.445067	1.31993	1.56837	2.04754	0.00115	0.00782337	SH3GL3
XLOC_007539	plusplus_LacZ	plusplus_shCTCF	OK	7.75218	12.8012	0.723602	2.15093	0.00025	0.00214661	EPB42
XLOC_007587	plusplus_LacZ	plusplus_shCTCF	OK	1.96021	1.36682	-0.520181	-1.54554	0.00685	0.0338919	MYO5A
XLOC_007598	plusplus_LacZ	plusplus_shCTCF	OK	13.5065	8.67731	-0.63833	-2.43245	0.00005	0.000514911	NEDD4
XLOC_007599	plusplus_LacZ	plusplus_shCTCF	OK	9.98918	6.35544	-0.652375	-2.55414	0.00005	0.000514911	RFX7
XLOC_007604	plusplus_LacZ	plusplus_shCTCF	OK	57.905	43.6977	-0.406132	-1.92162	0.0017	0.0108291	ADAM10
XLOC_007699	plusplus_LacZ	plusplus_shCTCF	OK	89.0555	62.987	-0.49965	-2.03262	0.0006	0.00452841	SNUPN
XLOC_007741	plusplus_LacZ	plusplus_shCTCF	OK	13.1247	1.05434	-3.63787	-8.86657	0.0002	0.00176911	RPS17L
XLOC_007813	plusplus_LacZ	plusplus_shCTCF	OK	30.2704	82.7188	1.45031	7.16488	0.00005	0.000514911	HBA2
XLOC_007821	plusplus_LacZ	plusplus_shCTCF	OK	8.36716	12.757	0.608484	2.01421	0.00475	0.0252001	DECR2
XLOC_007846	plusplus_LacZ	plusplus_shCTCF	OK	132.929	85.7169	-0.633007	-3.32072	0.00005	0.000514911	TPSAB1
XLOC_007957	plusplus_LacZ	plusplus_shCTCF	OK	0.949716	1.7774	0.9042	1.52116	0.00875	0.0412558	C16orf45
XLOC_007998	plusplus_LacZ	plusplus_shCTCF	OK	22.7824	16.6915	-0.448804	-1.55263	0.0109	0.049119	DCTN5
XLOC_008103	plusplus_LacZ	plusplus_shCTCF	OK	27.6831	16.8432	-0.716844	-2.90144	0.00005	0.000514911	RBL2
XLOC_008107	plusplus_LacZ	plusplus_shCTCF	OK	2.82473	5.24213	0.892038	2.15154	0.0002	0.00176911	MMP2
XLOC_008169	plusplus_LacZ	plusplus_shCTCF	OK	0.50097	1.37618	1.45787	1.84347	0.00155	0.0100287	FBXL8,HSF4
XLOC_008179	plusplus_LacZ	plusplus_shCTCF	OK	44.3196	25.9528	-0.772055	-3.25933	0.00005	0.000514911	CTCF
XLOC_008255	plusplus_LacZ	plusplus_shCTCF	OK	110.744	160.327	0.533797	2.76344	0.00005	0.000514911	HSBP1
XLOC_008773	plusplus_LacZ	plusplus_shCTCF	OK	18.1651	12.7354	-0.512328	-1.61065	0.0051	0.0267111	ARRB2
XLOC_008983	plusplus_LacZ	plusplus_shCTCF	OK	1.68557	4.67308	1.47113	3.05068	0.00335	0.0189432	CCL2
XLOC_009023	plusplus_LacZ	plusplus_shCTCF	OK	18.1627	13.061	-0.475705	-1.80709	0.00205	0.0126363	LASP1
XLOC_009044	plusplus_LacZ	plusplus_shCTCF	OK	40.4077	30.2525	-0.417576	-1.90531	0.0023	0.0138998	CASC3
XLOC_009049	plusplus_LacZ	plusplus_shCTCF	OK	8.1944	3.96365	-1.04781	-3.06258	0.00005	0.000514911	IGFBP4
XLOC_009205	plusplus_LacZ	plusplus_shCTCF	OK	99.1243	63.9405	-0.63251	-3.00192	0.00005	0.000514911	CLTC
XLOC_009364	plusplus_LacZ	plusplus_shCTCF	OK	23.4766	31.855	0.440298	1.82031	0.00375	0.0207827	FAM101B
XLOC_009369	plusplus_LacZ	plusplus_shCTCF	OK	3.23905	5.05693	0.642691	1.9024	0.00115	0.00782337	ABR
XLOC_009491	plusplus_LacZ	plusplus_shCTCF	OK	6.35022	4.42	-0.522759	-1.60145	0.00625	0.0314774	PIK3R5
XLOC_009512	plusplus_LacZ	plusplus_shCTCF	OK	59.1818	41.6226	-0.507787	-1.91592	0.0006	0.00452841	PMP22
XLOC_009621	plusplus_LacZ	plusplus_shCTCF	OK	0.203869	0.596904	1.54986	2.09976	0.00245	0.0146402	SLFN14
XLOC_009640	plusplus_LacZ	plusplus_shCTCF	OK	15.8959	11.8435	-0.42456	-1.84141	0.0026	0.0153776	ACACA
XLOC_009851	plusplus_LacZ	plusplus_shCTCF	OK	6.56906	4.69753	-0.483784	-1.74731	0.00195	0.0121317	SPAG9
XLOC_009929	plusplus_LacZ	plusplus_shCTCF	OK	116.859	91.5956	-0.351422	-1.52334	0.0081	0.038792	PSMD12
XLOC_010055	plusplus_LacZ	plusplus_shCTCF	OK	12.7617	9.75525	-0.387572	-1.56656	0.00835	0.0397513	FASN
XLOC_010269	plusplus_LacZ	plusplus_shCTCF	OK	10.4738	4.8491	-1.111	-3.92759	0.00005	0.000514911	YES1
XLOC_010387	plusplus_LacZ	plusplus_shCTCF	OK	47.7782	28.7225	-0.734174	-3.40157	0.00005	0.000514911	LMAN1
XLOC_010435	plusplus_LacZ	plusplus_shCTCF	OK	50.6245	29.4836	-0.779922	-3.1737	0.00005	0.000514911	PRTN3
XLOC_010436	plusplus_LacZ	plusplus_shCTCF	OK	20.7716	9.61554	-1.11117	-3.55848	0.00015	0.00137554	ELANE
XLOC_010443	plusplus_LacZ	plusplus_shCTCF	OK	3.58847	2.35736	-0.606197	-1.84334	0.00295	0.0170656	ABCA7
XLOC_010454	plusplus_LacZ	plusplus_shCTCF	OK	30.8714	21.494	-0.522334	-1.90383	0.001	0.00695847	DAZAP1
XLOC_010478	plusplus_LacZ	plusplus_shCTCF	OK	46.378	35.6572	-0.379247	-1.72996	0.00935	0.0435058	GNA15
XLOC_010508	plusplus_LacZ	plusplus_shCTCF	OK	21.873	15.8337	-0.466156	-1.81675	0.00155	0.0100287	UHRF1
XLOC_010524	plusplus_LacZ	plusplus_shCTCF	OK	1.53836	2.92076	0.924952	1.9552	0.00695	0.0342913	TNFSF9
XLOC_010618	plusplus_LacZ	plusplus_shCTCF	OK	425.41	330.393	-0.364669	-1.9604	0.00405	0.0221216	CALR
XLOC_010655	plusplus_LacZ	plusplus_shCTCF	OK	5.91017	3.43687	-0.782105	-2.1639	0.00105	0.0072473	UCA1
XLOC_010928	plusplus_LacZ	plusplus_shCTCF	OK	16.3903	12.1425	-0.432777	-1.47345	0.0101	0.0462494	PVRL2
XLOC_011266	plusplus_LacZ	plusplus_shCTCF	OK	181.833	137.056	-0.407853	-2.23058	0.00525	0.0273518	PRSS57
XLOC_011617	plusplus_LacZ	plusplus_shCTCF	OK	105.148	60.5961	-0.795122	-1.9785	0.001	0.00695847	POLR2I
XLOC_011624	plusplus_LacZ	plusplus_shCTCF	OK	12.8462	9.03438	-0.507844	-1.90375	0.0014	0.00921562	ZNF260
XLOC_012040	plusplus_LacZ	plusplus_shCTCF	OK	60.1312	42.6628	-0.495135	-2.35859	0.00105	0.0072473	ID2
XLOC_012053	plusplus_LacZ	plusplus_shCTCF	OK	23.6018	31.5724	0.419766	1.77262	0.01	0.0458826	PQLC3
XLOC_012057	plusplus_LacZ	plusplus_shCTCF	OK	24.0631	17.9538	-0.422531	-1.48367	0.0086	0.0406905	TRIB2
XLOC_012226	plusplus_LacZ	plusplus_shCTCF	OK	8.5067	5.494	-0.630741	-2.16743	0.0002	0.00176911	MXD1
XLOC_012245	plusplus_LacZ	plusplus_shCTCF	OK	13.6107	9.80434	-0.473248	-1.8396	0.0014	0.00921562	STAMBP
XLOC_012475	plusplus_LacZ	plusplus_shCTCF	OK	17.2388	11.1899	-0.623466	-2.45381	0.00005	0.000514911	GPD2
XLOC_012874	plusplus_LacZ	plusplus_shCTCF	OK	8.01437	10.8942	0.442903	1.62779	0.00735	0.0358654	CYP1B1
XLOC_012890	plusplus_LacZ	plusplus_shCTCF	OK	96.9569	76.0046	-0.351257	-1.71438	0.00625	0.0314774	ZFP36L2
XLOC_012952	plusplus_LacZ	plusplus_shCTCF	OK	130.501	102.83	-0.343793	-1.48836	0.00895	0.0420055	CNRIP1
XLOC_013055	plusplus_LacZ	plusplus_shCTCF	OK	66.2295	47.7352	-0.472419	-1.56106	0.0067	0.0332939	FAM178B
XLOC_013277	plusplus_LacZ	plusplus_shCTCF	OK	221.239	171.187	-0.370031	-1.87578	0.003	0.0173049	SLC40A1
XLOC_013278	plusplus_LacZ	plusplus_shCTCF	OK	12.2535	17.4676	0.511493	1.93438	0.0045	0.0241122	OSGEPL1
XLOC_013597	plusplus_LacZ	plusplus_shCTCF	OK	112.617	63.4254	-0.828295	-4.11879	0.00005	0.000514911	MAPRE1
XLOC_013612	plusplus_LacZ	plusplus_shCTCF	OK	31.9741	40.6805	0.347434	1.51104	0.007	0.0344856	RALY
XLOC_013620	plusplus_LacZ	plusplus_shCTCF	OK	48.8173	34.2053	-0.513174	-2.09732	0.0003	0.00251452	ACSS2
XLOC_013637	plusplus_LacZ	plusplus_shCTCF	OK	300.132	209.154	-0.521031	-2.39918	0.00005	0.000514911	RPN2
XLOC_013806	plusplus_LacZ	plusplus_shCTCF	OK	23.8484	32.2399	0.434953	1.84921	0.00395	0.0216788	SRXN1
XLOC_013839	plusplus_LacZ	plusplus_shCTCF	OK	56.9314	43.9268	-0.374123	-1.61319	0.0051	0.0267111	RNF24
XLOC_013843	plusplus_LacZ	plusplus_shCTCF	OK	6.21283	4.49685	-0.466338	-1.60371	0.0046	0.0245546	SLC23A2
XLOC_013921	plusplus_LacZ	plusplus_shCTCF	OK	11.0995	8.20618	-0.435719	-1.70595	0.00585	0.0298297	PLAGL2
XLOC_013922	plusplus_LacZ	plusplus_shCTCF	OK	20.3791	15.386	-0.405469	-1.6552	0.0039	0.0214536	C20orf112
XLOC_014013	plusplus_LacZ	plusplus_shCTCF	OK	61.4157	46.4696	-0.402319	-1.74359	0.0025	0.0148857	SLC13A3,TP53RK
XLOC_014029	plusplus_LacZ	plusplus_shCTCF	OK	6.62043	4.65945	-0.506766	-1.76269	0.0022	0.0133973	NFATC2
XLOC_014092	plusplus_LacZ	plusplus_shCTCF	OK	38.1098	28.6124	-0.413522	-1.45752	0.01115	0.0499943	RGS19
XLOC_014149	plusplus_LacZ	plusplus_shCTCF	OK	49.1484	37.6369	-0.384996	-1.76845	0.00215	0.0131482	SON
XLOC_014184	plusplus_LacZ	plusplus_shCTCF	OK	1.03554	1.88562	0.864652	1.53272	0.0102	0.0466036	MX1
XLOC_014510	plusplus_LacZ	plusplus_shCTCF	OK	23.0857	18.1643	-0.345893	-1.5448	0.01105	0.0496451	TUG1
XLOC_014523	plusplus_LacZ	plusplus_shCTCF	OK	376.842	252.901	-0.575388	-2.61129	0.00005	0.000514911	FBXO7
XLOC_014708	plusplus_LacZ	plusplus_shCTCF	OK	0.868225	1.87782	1.11292	1.81245	0.002	0.0123842	PRAME
XLOC_014713	plusplus_LacZ	plusplus_shCTCF	OK	204.24	130.087	-0.650786	-2.30728	0.00005	0.000514911	IGLL1
XLOC_014718	plusplus_LacZ	plusplus_shCTCF	OK	18.0628	8.12546	-1.1525	-2.14053	0.0013	0.0086707	CHCHD10
XLOC_014810	plusplus_LacZ	plusplus_shCTCF	OK	105.558	82.9147	-0.348332	-1.50836	0.00815	0.0389778	MFNG
XLOC_014824	plusplus_LacZ	plusplus_shCTCF	OK	38.3494	25.9201	-0.565134	-2.35022	0.00005	0.000514911	DDX17
XLOC_014848	plusplus_LacZ	plusplus_shCTCF	OK	8.00845	5.65455	-0.502111	-1.75942	0.00425	0.0230134	TOB2
XLOC_015050	plusplus_LacZ	plusplus_shCTCF	OK	0.41483	0.777965	0.907185	1.59391	0.00655	0.0326932	ZNF662
XLOC_015314	plusplus_LacZ	plusplus_shCTCF	OK	10.0783	15.7656	0.645525	2.33974	0.00045	0.00354882	PODXL2
XLOC_015526	plusplus_LacZ	plusplus_shCTCF	OK	1.6156	2.91602	0.851934	1.99342	0.00235	0.014152	FAM43A
XLOC_015598	plusplus_LacZ	plusplus_shCTCF	OK	14.3131	9.59509	-0.576966	-2.06643	0.00035	0.00286871	DPH3
XLOC_015749	plusplus_LacZ	plusplus_shCTCF	OK	5.06472	2.4281	-1.06066	-2.90662	0.00005	0.000514911	DUSP7
XLOC_015808	plusplus_LacZ	plusplus_shCTCF	OK	6.93174	4.89885	-0.500772	-1.66691	0.0079	0.0380065	EOGT
XLOC_015871	plusplus_LacZ	plusplus_shCTCF	OK	0.290333	0.911504	1.65054	1.63724	0.00965	0.044603	CD200R1L
XLOC_015877	plusplus_LacZ	plusplus_shCTCF	OK	84.3573	50.3326	-0.745019	-3.59398	0.00005	0.000514911	NAA50
XLOC_015958	plusplus_LacZ	plusplus_shCTCF	OK	2.05179	3.22776	0.653649	1.74889	0.0045	0.0241122	RAB6B
XLOC_016282	plusplus_LacZ	plusplus_shCTCF	OK	16.0106	9.15371	-0.806602	-3.25682	0.00005	0.000514911	KLHL5
XLOC_016293	plusplus_LacZ	plusplus_shCTCF	OK	11.7358	19.8405	0.757533	2.59095	0.0012	0.00810807	UCHL1
XLOC_016332	plusplus_LacZ	plusplus_shCTCF	OK	28.5226	22.3594	-0.351223	-1.55172	0.00695	0.0342913	REST
XLOC_016447	plusplus_LacZ	plusplus_shCTCF	OK	5.89472	8.74906	0.569704	1.71773	0.0031	0.0177828	BANK1
XLOC_016524	plusplus_LacZ	plusplus_shCTCF	OK	2.41806	3.82768	0.662617	2.01129	0.00095	0.00666836	MMAA
XLOC_016937	plusplus_LacZ	plusplus_shCTCF	OK	2.94092	1.66469	-0.821013	-2.33709	0.0001	0.000961775	SETD7
XLOC_016947	plusplus_LacZ	plusplus_shCTCF	OK	18.9085	62.628	1.72777	4.46175	0.00005	0.000514911	GYPE
XLOC_016948	plusplus_LacZ	plusplus_shCTCF	OK	13.3743	52.5541	1.97434	9.11673	0.00005	0.000514911	GYPB
XLOC_016949	plusplus_LacZ	plusplus_shCTCF	OK	3.6329	14.3226	1.9791	5.91597	0.00005	0.000514911	GYPA
XLOC_016977	plusplus_LacZ	plusplus_shCTCF	OK	1.22359	1.97235	0.6888	1.52082	0.0077	0.03723	FAM198B
XLOC_016999	plusplus_LacZ	plusplus_shCTCF	OK	0.681944	1.1293	0.727703	1.49196	0.01085	0.0489453	MFAP3L
XLOC_017129	plusplus_LacZ	plusplus_shCTCF	OK	4.38338	1.35718	-1.69143	-3.07667	0.00005	0.000514911	FST
XLOC_017202	plusplus_LacZ	plusplus_shCTCF	OK	1.62162	4.62187	1.51104	3.21402	0.00005	0.000514911	CRHBP
XLOC_017300	plusplus_LacZ	plusplus_shCTCF	OK	84.6221	110.356	0.383055	1.65763	0.0039	0.0214536	ISOC1
XLOC_017335	plusplus_LacZ	plusplus_shCTCF	OK	3.18386	1.70165	-0.903846	-2.01923	0.0023	0.0138998	TGFBI
XLOC_017350	plusplus_LacZ	plusplus_shCTCF	OK	76.8907	59.2198	-0.37673	-1.64658	0.0041	0.022344	UBE2D2
XLOC_017646	plusplus_LacZ	plusplus_shCTCF	OK	30.9354	21.843	-0.502089	-2.1264	0.0005	0.00387949	EMB
XLOC_017649	plusplus_LacZ	plusplus_shCTCF	OK	20.614	15.2293	-0.436781	-1.5385	0.00675	0.0334929	ARL15
XLOC_017670	plusplus_LacZ	plusplus_shCTCF	OK	5.83381	3.13817	-0.894513	-2.47419	0.00005	0.000514911	ELOVL7
XLOC_017710	plusplus_LacZ	plusplus_shCTCF	OK	21.2594	12.8841	-0.72251	-2.98061	0.00005	0.000514911	LHFPL2
XLOC_017775	plusplus_LacZ	plusplus_shCTCF	OK	33.8611	24.0952	-0.490885	-2.05272	0.00055	0.00420702	TICAM2,TMED7,TMED7-TICAM2
XLOC_017902	plusplus_LacZ	plusplus_shCTCF	OK	21.5287	12.7314	-0.757871	-2.65365	0.00005	0.000514911	TNIP1
XLOC_018198	plusplus_LacZ	plusplus_shCTCF	OK	496.759	337.03	-0.559671	-2.12079	0.0002	0.00176911	AIF1
XLOC_018267	plusplus_LacZ	plusplus_shCTCF	OK	59.2745	37.1238	-0.675065	-2.98573	0.00005	0.000514911	KCTD20
XLOC_018269	plusplus_LacZ	plusplus_shCTCF	OK	10.1237	18.928	0.90278	2.84501	0.00005	0.000514911	CDKN1A
XLOC_018336	plusplus_LacZ	plusplus_shCTCF	OK	11.8707	7.00372	-0.761213	-2.93024	0.00005	0.000514911	CD2AP
XLOC_018632	plusplus_LacZ	plusplus_shCTCF	OK	4.69674	3.00792	-0.642892	-1.82402	0.00295	0.0170656	F13A1
XLOC_018784	plusplus_LacZ	plusplus_shCTCF	OK	10.8512	7.29148	-0.573571	-1.73799	0.0024	0.014396	ATF6B
XLOC_018890	plusplus_LacZ	plusplus_shCTCF	OK	37.0893	28.6947	-0.370221	-1.69612	0.00435	0.0234594	XPO5
XLOC_018910	plusplus_LacZ	plusplus_shCTCF	OK	75.8927	119.279	0.652304	3.13736	0.00005	0.000514911	RHAG
XLOC_018929	plusplus_LacZ	plusplus_shCTCF	OK	8.51251	15.7114	0.884156	2.95682	0.0002	0.00176911	GSTA4
XLOC_018990	plusplus_LacZ	plusplus_shCTCF	OK	23.0501	15.668	-0.556954	-2.38062	0.00015	0.00137554	RNGTT
XLOC_019025	plusplus_LacZ	plusplus_shCTCF	OK	15.0561	20.4577	0.442297	1.93049	0.00115	0.00782337	SEC63
XLOC_019057	plusplus_LacZ	plusplus_shCTCF	OK	19.0001	14.0943	-0.430897	-1.69406	0.00355	0.0198747	GOPC
XLOC_020467	plusplus_LacZ	plusplus_shCTCF	OK	5.67472	3.80853	-0.575317	-1.66454	0.0036	0.0201005	AEBP1
XLOC_020585	plusplus_LacZ	plusplus_shCTCF	OK	101.893	133.628	0.391171	1.56897	0.0066	0.0328962	CD36
XLOC_020598	plusplus_LacZ	plusplus_shCTCF	OK	4.43938	2.90723	-0.610713	-1.60138	0.00625	0.0314774	CLDN12
XLOC_021045	plusplus_LacZ	plusplus_shCTCF	OK	55.8079	42.6887	-0.386615	-1.8234	0.0039	0.0214536	MYO1G
XLOC_021138	plusplus_LacZ	plusplus_shCTCF	OK	9.13746	6.70827	-0.445853	-1.61597	0.0088	0.0414393	SEMA3C
XLOC_021139	plusplus_LacZ	plusplus_shCTCF	OK	13.3214	22.6357	0.76486	1.77453	0.00225	0.013647	HGF
XLOC_021303	plusplus_LacZ	plusplus_shCTCF	OK	30.4674	22.9212	-0.410582	-1.5987	0.0049	0.0258537	RBM28
XLOC_021347	plusplus_LacZ	plusplus_shCTCF	OK	0.566347	0.927762	0.712068	1.61328	0.0067	0.0332939	JHDM1D
XLOC_021556	plusplus_LacZ	plusplus_shCTCF	OK	21.9006	15.6888	-0.481242	-2.05618	0.00045	0.00354882	TACC1
XLOC_021595	plusplus_LacZ	plusplus_shCTCF	OK	83.9242	59.6106	-0.493519	-2.2093	0.00025	0.00214661	LYN
XLOC_021614	plusplus_LacZ	plusplus_shCTCF	OK	9.58158	6.25675	-0.614852	-1.81518	0.00175	0.0110888	MTFR1
XLOC_021637	plusplus_LacZ	plusplus_shCTCF	OK	10.4903	14.4186	0.458871	1.62943	0.00445	0.0239008	GDAP1
XLOC_022029	plusplus_LacZ	plusplus_shCTCF	OK	12.3849	9.57791	-0.3708	-1.52871	0.0104	0.0473297	ARFGEF1
XLOC_022067	plusplus_LacZ	plusplus_shCTCF	OK	45.9589	71.1951	0.631433	2.29397	0.00015	0.00137554	CA1
XLOC_022100	plusplus_LacZ	plusplus_shCTCF	OK	6.98154	4.77529	-0.547957	-1.7933	0.0021	0.0128976	TP53INP1
XLOC_022129	plusplus_LacZ	plusplus_shCTCF	OK	76.5223	46.4911	-0.718924	-3.23763	0.00005	0.000514911	AZIN1
XLOC_022258	plusplus_LacZ	plusplus_shCTCF	OK	16.5256	11.3946	-0.536359	-2.12146	0.0002	0.00176911	DOCK8
XLOC_022394	plusplus_LacZ	plusplus_shCTCF	OK	200.728	258.108	0.362731	1.83757	0.01055	0.0478693	ANXA1
XLOC_022418	plusplus_LacZ	plusplus_shCTCF	OK	10.9685	16.9073	0.624282	1.77657	0.00205	0.0126363	CTSL1
XLOC_022561	plusplus_LacZ	plusplus_shCTCF	OK	22.2764	16.2974	-0.450874	-1.99506	0.0013	0.0086707	GAPVD1
XLOC_022595	plusplus_LacZ	plusplus_shCTCF	OK	14.7322	10.1855	-0.532461	-2.07011	0.00105	0.0072473	TBC1D13
XLOC_022602	plusplus_LacZ	plusplus_shCTCF	OK	12.9338	9.43917	-0.454409	-1.45963	0.0109	0.049119	PPP2R4
XLOC_022785	plusplus_LacZ	plusplus_shCTCF	OK	5.42591	3.59734	-0.592935	-1.8381	0.0033	0.0187197	B4GALT1
XLOC_022920	plusplus_LacZ	plusplus_shCTCF	OK	22.8639	16.2877	-0.48929	-1.9649	0.00045	0.00354882	SEMA4D
XLOC_022970	plusplus_LacZ	plusplus_shCTCF	OK	15.1262	23.3913	0.628923	2.15091	0.00015	0.00137554	HEMGN
XLOC_023064	plusplus_LacZ	plusplus_shCTCF	OK	23.161	15.6292	-0.567458	-2.37304	0.00005	0.000514911	STRBP
XLOC_023071	plusplus_LacZ	plusplus_shCTCF	OK	4.83173	3.38351	-0.51402	-1.61337	0.0074	0.0360587	GOLGA1
XLOC_023073	plusplus_LacZ	plusplus_shCTCF	OK	36.4388	25.3302	-0.52462	-2.21869	0.00005	0.000514911	PPP6C
XLOC_023083	plusplus_LacZ	plusplus_shCTCF	OK	15.0628	21.7872	0.532496	1.58059	0.00595	0.0302398	TOR2A
XLOC_023173	plusplus_LacZ	plusplus_shCTCF	OK	23.5129	72.1048	1.61664	3.04427	0.00005	0.000514911	SNHG7,SNORA17,SNORA43
XLOC_023186	plusplus_LacZ	plusplus_shCTCF	OK	7.116	4.36215	-0.706028	-2.26958	0.00045	0.00354882	SAPCD2
XLOC_023442	plusplus_LacZ	plusplus_shCTCF	OK	0.44843	0.854643	0.93044	1.55351	0.0078	0.0376158	HEPH
XLOC_023460	plusplus_LacZ	plusplus_shCTCF	OK	11.5358	8.53498	-0.434652	-1.73268	0.00395	0.0216788	MED12
XLOC_023631	plusplus_LacZ	plusplus_shCTCF	OK	12.4189	8.41597	-0.561335	-2.02753	0.00045	0.00354882	SLC9A6
XLOC_023686	plusplus_LacZ	plusplus_shCTCF	OK	1.04946	2.16135	1.04228	2.03429	0.0003	0.00251452	ZNF185
XLOC_023740	plusplus_LacZ	plusplus_shCTCF	OK	1.36474	2.15851	0.661411	1.64165	0.00785	0.037813	ARSD
XLOC_023776	plusplus_LacZ	plusplus_shCTCF	OK	17.9673	12.9715	-0.470029	-1.77465	0.00235	0.014152	SCML2
XLOC_023846	plusplus_LacZ	plusplus_shCTCF	OK	40.5227	28.4065	-0.51251	-2.23976	0.00075	0.00546525	PIM2
XLOC_023890	plusplus_LacZ	plusplus_shCTCF	OK	9.77044	30.9694	1.66435	5.22954	0.00005	0.000514911	ALAS2
XLOC_023993	plusplus_LacZ	plusplus_shCTCF	OK	14.2344	24.1822	0.764558	1.92935	0.00135	0.00894156	BEX2
