attrib_name,average surv>24 months,average surv<24 months,log2FC stratified by survival
PPA2,0.008384708,-0.033655819,-0.042040527
SAAL1,0.026859531,-0.015209392,-0.042068923
INTS8,0.023597119,-0.018519332,-0.042116451
ZNF485,0.053500462,0.011383449,-0.042117013
NPIPL3,-0.003768243,-0.045891483,-0.04212324
RNLS,0.026106401,-0.01605809,-0.042164492
U2AF1L4,0.000245519,-0.041935823,-0.042181342
RBPJ,0.05414559,0.01194674,-0.042198851
PTH,0.01171675,-0.030507046,-0.042223795
OR2J3,0.02986643,-0.012414291,-0.042280721
KRTAP11-1,0.036194026,-0.006135097,-0.042329123
SMURF1,-0.01916931,-0.061504087,-0.042334777
UBXN4,0.034053983,-0.008287805,-0.042341788
GPN1,0.027459886,-0.014894516,-0.042354403
ABCC5,0.040843208,-0.001587251,-0.042430459
SPAG7,-0.004131686,-0.046584496,-0.042452811
CPLX1,0.107838834,0.065361392,-0.042477441
CATSPER3,-0.012494239,-0.054973112,-0.042478873
TMEM69,0.035713656,-0.006845974,-0.04255963
PRKAA1,0.054575605,0.011998935,-0.042576669
SNORA26,0.025459353,-0.017129791,-0.042589144
ZBTB8OS,0.032698826,-0.009905287,-0.042604114
SHC4,0.021294097,-0.021330045,-0.042624141
SYF2,0.037520697,-0.005104495,-0.042625192
SLC16A14,0.160109708,0.117432859,-0.042676849
C10orf41,-0.028468065,-0.071195201,-0.042727136
HOXC10,0.081610349,0.038881514,-0.042728835
ZNF267,0.055241856,0.012508188,-0.042733669
ZNF23,0.046494417,0.003728336,-0.042766081
GAL3ST1,-0.020657504,-0.063441006,-0.042783503
NAPB,0.034594026,-0.008198031,-0.042792057
HLCS,0.027801814,-0.015025266,-0.04282708
ODF2L,0.036741394,-0.006091453,-0.042832847
SLC23A2,0.047287731,0.004405392,-0.042882339
HDGF,0.03663702,-0.006252904,-0.042889924
FAM199X,0.036775142,-0.006135464,-0.042910607
ZNF419,0.053071159,0.010159164,-0.042911995
UQCRQ,0.010156152,-0.032769639,-0.042925792
KRTAP19-8,0.028119488,-0.014807646,-0.042927134
DNAJC21,0.026949716,-0.016001111,-0.042950827
FAM35B2,0.026758464,-0.016205024,-0.042963488
11-Mar,0.029131223,-0.013843819,-0.042975043
TMEM167B,0.027243421,-0.0157498,-0.042993221
SPIRE2,0.021642461,-0.021371901,-0.043014362
NUP98,0.035858001,-0.007156598,-0.043014599
HNRNPL,0.013021657,-0.030031075,-0.043052732
HOXC11,0.029855619,-0.013227029,-0.043082647
C6orf122,0.030792603,-0.012291127,-0.04308373
LEO1,0.031883642,-0.011215314,-0.043098956
PLCD4,0.032397155,-0.010716063,-0.043113218
ACADM,0.023476316,-0.019686044,-0.04316236
MOCS1,0.261875356,0.218706783,-0.043168572
TXLNA,0.0191899,-0.024012775,-0.043202676
AGFG2,0.023260953,-0.0199421,-0.043203053
CBFA2T3,0.029573115,-0.013634795,-0.04320791
NXNL2,0.003596337,-0.039615455,-0.043211792
CASC3,0.039330548,-0.003903132,-0.043233679
GLRA1,0.01339271,-0.029844417,-0.043237127
PPP2R3C,0.037722119,-0.00551982,-0.04324194
LYL1,-0.01334143,-0.05658662,-0.043245191
MIP,-0.009870733,-0.053133699,-0.043262967
ZDHHC24,-0.024179979,-0.06745798,-0.043278001
LRRC10,0.051903414,0.008593847,-0.043309567
CCDC90B,0.027295377,-0.016014381,-0.043309758
OR51Q1,0.067921444,0.024608014,-0.04331343
DDX5,0.009970377,-0.033377041,-0.043347418
NAT8,0.057281366,0.013905527,-0.043375839
NUP88,0.016845804,-0.026547572,-0.043393376
UQCRFS1,0.027248542,-0.016192091,-0.043440633
SNORA5A,0.010604694,-0.032838543,-0.043443237
CCDC87,0.002719879,-0.040733307,-0.043453186
NUP205,0.017672866,-0.025792044,-0.043464911
SELK,0.058346373,0.014873821,-0.043472552
C6orf146,0.048413762,0.004934571,-0.043479191
CPSF3,0.030797297,-0.012702133,-0.04349943
PARS2,0.008030868,-0.035474886,-0.043505754
CYP4A11,0.044614616,0.001067617,-0.043546999
USP24,0.039851849,-0.0036975,-0.043549349
SHFM1,0.010921479,-0.032634008,-0.043555487
OR51E1,0.036934459,-0.006658477,-0.043592936
OR6X1,0.033379232,-0.010232266,-0.043611498
KDM6A,0.068789509,0.025163092,-0.043626417
LOC339568,0.04355633,-0.000101353,-0.043657683
EXOSC3,0.03851106,-0.005155339,-0.043666399
OR6K6,0.046842639,0.003141973,-0.043700666
OR2T11,0.032582575,-0.01112759,-0.043710165
GPAM,0.062941003,0.019224317,-0.043716686
POLR1E,0.030213016,-0.013552129,-0.043765144
AIPL1,0.026314189,-0.017451639,-0.043765828
TMEM229A,0.021308748,-0.022459059,-0.043767807
TAL1,0.22833894,0.184483246,-0.043855694
SFMBT2,0.067985882,0.024129768,-0.043856114
RSPRY1,0.030157575,-0.013702347,-0.043859922
WNT16,0.054597546,0.010722515,-0.043875032
NUP153,0.051239403,0.00735899,-0.043880412
RBMXL3,0.052219808,0.008338769,-0.043881039
CARD8,0.04520857,0.001290586,-0.043917984
ZNF324,-0.005017141,-0.04899365,-0.043976509
CHCHD3,0.013157966,-0.030821084,-0.04397905
ADAM7,0.021160313,-0.022821045,-0.043981358
PLLP,0.100679054,0.056626776,-0.044052278
WIPI2,0.005729196,-0.038328592,-0.044057788
EDC3,0.019098186,-0.024986419,-0.044084606
NCRNA00105,-0.030895128,-0.074984052,-0.044088924
POLR2D,0.032522831,-0.011566941,-0.044089772
IL2,0.071740825,0.02763425,-0.044106575
PARP11,0.059447831,0.015338005,-0.044109826
CCDC129,0.042024502,-0.002097384,-0.044121886
RPSAP9,0.007075925,-0.037076126,-0.044152051
CABP7,0.007235526,-0.036931899,-0.044167425
LMBR1L,-0.004813265,-0.048996492,-0.044183227
PLIN5,0.054148506,0.009942899,-0.044205608
SLC35E1,0.037056508,-0.007164388,-0.044220895
SYTL2,0.043186984,-0.001089883,-0.044276867
CDRT15P,-0.000394844,-0.044689341,-0.044294497
FAM72A,0.092012091,0.047697033,-0.044315059
KRTAP5-8,-0.071745235,-0.116094709,-0.044349474
TOPBP1,0.043691394,-0.000693413,-0.044384807
GLOD4,0.01397091,-0.030432064,-0.044402975
OTUD4,0.028563265,-0.0158668,-0.044430065
PLAC4,0.28002059,0.235562829,-0.044457761
BAZ1B,0.019721764,-0.024768294,-0.044490058
GRM5,0.034426778,-0.01007091,-0.044497688
SLC30A9,0.044379979,-0.000123339,-0.044503317
TIAF1,-0.0148133,-0.059333429,-0.044520129
PCNP,0.051818883,0.007274791,-0.044544093
RAB26,-0.004589509,-0.049140876,-0.044551367
NUDT19,0.066171906,0.021560803,-0.044611103
RPS8,0.005483464,-0.039135618,-0.044619082
SAR1B,0.067986522,0.023363441,-0.044623081
C1orf189,0.004000142,-0.040680426,-0.044680568
ANO3,0.086053592,0.041344066,-0.044709526
MAPK6,0.024564118,-0.020157698,-0.044721816
CAMSAP1L1,0.124374538,0.07961229,-0.044762248
POGK,0.036393208,-0.008374171,-0.044767378
RCBTB1,0.047258215,0.00243172,-0.044826495
SLC6A20,0.052899467,0.008058659,-0.044840808
C12orf42,0.049160953,0.004319994,-0.044840959
LOC144486,0.089620626,0.044766556,-0.04485407
RAPGEF6,0.078527916,0.033672787,-0.044855129
RND3,0.150992248,0.106135837,-0.044856411
MLH1,0.029267141,-0.015600033,-0.044867174
SLC26A1,-0.053173222,-0.098086183,-0.044912961
FAM150B,0.160389154,0.11542814,-0.044961014
EIF3B,-0.011180085,-0.056141939,-0.044961854
FUBP1,0.043351138,-0.001618021,-0.044969159
SNORA44,0.021395484,-0.023599404,-0.044994887
RNF169,0.076923044,0.031926507,-0.044996537
ZUFSP,0.026573222,-0.018456311,-0.045029533
SNORA70B,0.027756721,-0.017292916,-0.045049637
FAM106A,-0.002361664,-0.047438382,-0.045076717
C8orf34,0.062070377,0.016978945,-0.045091432
CCNE1,0.050548009,0.005444114,-0.045103894
CYB5R4,0.026183108,-0.018936121,-0.045119229
FAM134A,0.010321053,-0.034822907,-0.04514396
HUNK,0.001761522,-0.043402127,-0.045163649
PIK3C2A,0.056414616,0.011235932,-0.045178684
PRKAA2,0.211020484,0.165839795,-0.045180688
SPAG5,0.07087027,0.025660107,-0.045210164
KCNJ1,0.050680477,0.005425342,-0.045255135
BMP10,0.035236593,-0.010024576,-0.045261169
SFRS2IP,0.044624964,-0.000645721,-0.045270685
TMEM62,0.042209282,-0.003136286,-0.045345568
EHMT2,-0.012824218,-0.058183883,-0.045359666
ZBTB4,0.020514616,-0.024848729,-0.045363345
BCORL1,0.007893848,-0.03748941,-0.045383257
FXN,0.042179445,-0.003214582,-0.045394027
PQLC3,-0.00121803,-0.046619881,-0.045401851
ATP6V0E1,0.021099822,-0.024330488,-0.04543031
WDR74,0.04672628,0.00129374,-0.04543254
WDR20,0.036142461,-0.009323465,-0.045465926
IBSP,0.141556863,0.096073652,-0.045483212
SLC1A1,0.073581757,0.028098416,-0.045483341
IZUMO1,0.103105121,0.057591891,-0.04551323
UGT1A5,0.022205548,-0.02340427,-0.045609818
LOC92659,-0.010236309,-0.055864493,-0.045628184
PDCD7,0.029793208,-0.015837826,-0.045631034
OSBPL1A,0.033077205,-0.012567792,-0.045644997
KDM4D,0.024052987,-0.021691077,-0.045744064
LOC147727,0.03274623,-0.013001101,-0.045747332
AK7,0.200513514,0.154765272,-0.045748241
HIST1H4J,0.011732575,-0.034025516,-0.045758091
C1orf77,0.032193457,-0.013607166,-0.045800623
TMEM88,0.017846906,-0.027960274,-0.04580718
MED23,0.05153798,0.005705458,-0.045832523
ACVR2B,0.158634708,0.1127972,-0.045837509
FAM13AOS,0.058914331,0.013055731,-0.0458586
OR2D3,0.091757468,0.045873838,-0.04588363
FAM127B,0.09975192,0.053844189,-0.045907731
LIPG,0.114457681,0.068536728,-0.045920953
PAQR3,0.059169097,0.013215394,-0.045953703
FAM171A2,0.141337304,0.095361579,-0.045975725
ZNF574,-0.019607326,-0.065598397,-0.045991072
ALKBH2,0.010721266,-0.03527405,-0.045995316
TPRKB,0.065870484,0.019873345,-0.045997138
IRAK4,0.018332575,-0.027676258,-0.046008833
FIP1L1,0.020175142,-0.025839105,-0.046014248
RPLP2,-0.005549431,-0.051571307,-0.046021876
MDC1,0.035892603,-0.010136678,-0.046029281
RPL18,-0.00390601,-0.049955712,-0.046049702
KRAS,0.04492404,-0.001143756,-0.046067796
C16orf70,0.028392176,-0.017702063,-0.046094239
UBR3,0.083956615,0.037852955,-0.046103659
NDUFS1,0.037621444,-0.008496545,-0.046117989
ALG3,-0.000822724,-0.046946102,-0.046123378
LOC146880,-0.002074395,-0.048230211,-0.046155815
YARS2,0.011759922,-0.034416908,-0.04617683
SMCR7,-0.007754481,-0.053974748,-0.046220267
SLC26A4,0.005970341,-0.040260102,-0.046230443
TNRC6B,0.058283748,0.012038182,-0.046245566
S1PR4,0.000262127,-0.04599206,-0.046254186
ACYP2,0.0058734,-0.040392673,-0.046266073
KCNV2,0.001749218,-0.04453829,-0.046287508
MCF2L2,0.12058261,0.074284563,-0.046298047
PTCHD3,0.037763834,-0.008538715,-0.046302549
DNAJC28,0.021131899,-0.02517331,-0.046305209
SCML1,0.15170224,0.105387559,-0.046314682
MYO19,-0.000160491,-0.046499223,-0.046338732
ZNF468,0.057540185,0.011197495,-0.04634269
RPS16,0.005073578,-0.041300705,-0.046374282
SMYD5,0.000656366,-0.045724895,-0.04638126
CREBL2,0.069762767,0.023379872,-0.046382895
LATS1,0.082548506,0.03616366,-0.046384846
MOBKL1B,0.046700533,0.000303709,-0.046396824
PCDHA9,0.039643706,-0.006769338,-0.046413043
OIP5,0.059761166,0.013346921,-0.046414246
C9orf4,0.018557859,-0.027897148,-0.046455007
KRT6B,0.034797119,-0.011704046,-0.046501166
LY6K,0.047715043,0.001213449,-0.046501593
C1orf104,0.013007681,-0.033499658,-0.046507339
DAP,0.005406437,-0.041105737,-0.046512174
CYP4B1,0.037408286,-0.00914951,-0.046557796
MED31,0.044970306,-0.001589965,-0.046560271
YTHDF1,0.035055156,-0.011532515,-0.046587671
C14orf153,0.017283855,-0.029325614,-0.046609469
GFM1,0.040291074,-0.006355363,-0.046646437
GTF2H3,0.04026426,-0.006408644,-0.046672905
STYX,0.058057539,0.011371114,-0.046686425
PI4KAP1,0.001155583,-0.045583494,-0.046739077
THAP6,0.058777276,0.012025116,-0.04675216
TXNL4B,0.045719772,-0.001036455,-0.046756228
GTF2H5,0.042158606,-0.004599359,-0.046757964
BTRC,0.06590729,0.019145901,-0.046761389
PDPR,0.015515754,-0.03124988,-0.046765634
GPHA2,0.036375853,-0.010399098,-0.046774951
SNHG1,0.030000498,-0.016828407,-0.046828905
ZAP70,0.079540398,0.032704828,-0.04683557
BLMH,0.046875533,-3.29E-06,-0.046878826
POC1B,0.027746124,-0.019173554,-0.046919678
DIP2A,-0.000726671,-0.04769297,-0.046966299
DDHD2,0.038317603,-0.008653513,-0.046971116
PPHLN1,0.033341252,-0.013633141,-0.046974393
NNAT,0.006942034,-0.040082473,-0.047024508
FAM184A,0.155899111,0.108806961,-0.04709215
KCNA4,0.024696302,-0.022405506,-0.047101808
THOC2,0.045892852,-0.001261742,-0.047154594
ZG16,0.023566927,-0.023589847,-0.047156774
TFCP2,0.025625249,-0.021562577,-0.047187825
SCP2,0.03425473,-0.012952038,-0.047206768
TTC7B,0.046797582,-0.000416307,-0.047213888
PAK1IP1,0.046981117,-0.000242027,-0.047223144
PCOTH,-0.019480085,-0.066709188,-0.047229103
LOC415056,0.035507824,-0.011727197,-0.04723502
DCP1B,0.010790185,-0.036461685,-0.04725187
ZNF263,0.020546124,-0.026720333,-0.047266457
PHB2,0.00182941,-0.045465094,-0.047294503
LOC100270710,0.057717532,0.010373656,-0.047343876
OR1N1,0.077981543,0.030636694,-0.04734485
NCOA5,0.024974573,-0.022387964,-0.047362537
ARHGAP15,0.066407646,0.019035868,-0.047371778
ORAI1,-0.051687198,-0.099075242,-0.047388044
PRAMEF18,0.029088514,-0.018312524,-0.047401038
OR13G1,0.090476707,0.043052671,-0.047424036
VDAC1,0.025165541,-0.022261165,-0.047426705
MYH6,0.081546515,0.03409709,-0.047449425
UHRF1BP1,0.046736807,-0.000752145,-0.047488951
USP17,0.040735633,-0.006770751,-0.047506384
SEC23A,0.045375284,-0.002137325,-0.04751261
BAX,-0.044141216,-0.091661863,-0.047520647
TFAP2B,0.025652667,-0.021897215,-0.047549882
GOLGA2B,0.02286675,-0.024685754,-0.047552503
ZNF735,0.026962873,-0.020601999,-0.047564872
PIGQ,-0.00483798,-0.052424658,-0.047586678
KRT27,0.050972297,0.00335001,-0.047622288
NLE1,0.002628734,-0.045033261,-0.047661995
ZC3H7A,0.030607148,-0.017068566,-0.047675714
BSND,0.042705939,-0.004970888,-0.047676827
MRE11A,0.047003201,-0.000685669,-0.047688869
SSH1,0.010586593,-0.037102282,-0.047688876
THAP2,0.055219381,0.007522142,-0.047697239
GPATCH1,0.046069808,-0.001658341,-0.047728149
RAB12,0.071384922,0.023650174,-0.047734748
SLC2A14,0.112843563,0.065104611,-0.047738953
ANAPC1,0.037825213,-0.009915824,-0.047741037
TRIM17,0.066389083,0.018640577,-0.047748505
AVIL,0.031474538,-0.016299426,-0.047773963
PRB4,-0.008242354,-0.056026334,-0.047783979
SMOX,0.065162696,0.017372739,-0.047789956
YWHAE,0.015468101,-0.032327149,-0.04779525
FOXD4L1,0.011081615,-0.03671915,-0.047800765
BTBD7,0.034822617,-0.013010124,-0.047832742
SLC46A2,0.002873151,-0.044971125,-0.047844276
EDEM2,0.005902809,-0.041943799,-0.047846608
PPP4R4,0.084486486,0.036627339,-0.047859148
YIPF5,0.065776458,0.017912459,-0.047863999
ZFR2,0.044871195,-0.003018815,-0.047890009
NDUFAF4,0.032379339,-0.015518951,-0.04789829
KCNJ9,0.063548578,0.015650013,-0.047898564
LOC91316,-0.004045413,-0.051994132,-0.047948719
HP1BP3,0.04884463,0.000891971,-0.047952659
BUB1B,0.090754303,0.042709268,-0.048045035
SEC24B,0.048181294,7.34E-05,-0.048107887
MS4A1,0.04261771,-0.005514616,-0.048132325
PTPN22,0.062138478,0.013977992,-0.048160486
TLX1NB,0.025844737,-0.022368351,-0.048213088
NSMCE2,0.078370128,0.030123454,-0.048246674
FBXL16,0.065738727,0.017486222,-0.048252505
RNF14,0.055762767,0.007495788,-0.048266978
NUS1,0.050822404,0.002486058,-0.048336346
TAF1C,-0.032717425,-0.08106732,-0.048349894
SNORA36C,0.028511949,-0.01988957,-0.048401519
TM2D3,0.045018528,-0.003438244,-0.048456772
NUCKS1,0.069638727,0.021179715,-0.048459012
C2orf28,0.00843389,-0.040027399,-0.04846129
LOC100302650,0.015644239,-0.032855092,-0.048499331
OPA1,0.051365149,0.002798619,-0.048566531
PTS,0.035292852,-0.013338603,-0.048631455
TCTN3,0.004779339,-0.043950094,-0.048729432
LOC283267,0.014337482,-0.03439642,-0.048733902
EXOSC7,0.015769061,-0.032975122,-0.048744183
PGRMC2,0.053629659,0.004858862,-0.048770797
EIF1,0.02437941,-0.024412123,-0.048791533
OMP,0.049780939,0.000983399,-0.04879754
FAM72B,0.114888976,0.066088957,-0.048800018
FAM138B,0.046120413,-0.00269606,-0.048816472
KLHL20,0.040484424,-0.008350697,-0.048835121
KIF11,0.097414154,0.048547149,-0.048867004
MLPH,0.042272724,-0.006594832,-0.048867556
DLEC1,0.00227244,-0.046608832,-0.048881272
C6orf120,0.030940114,-0.017948348,-0.048888461
BMP3,0.199264438,0.15035596,-0.048908479
C10orf18,0.033778094,-0.015156942,-0.048935036
PIGV,-0.017600818,-0.066607723,-0.049006905
DUSP22,0.018290932,-0.030745297,-0.049036229
TIGD2,0.052976849,0.003934679,-0.04904217
ZNF2,0.055286273,0.006241023,-0.04904525
LY6G5B,-0.002890789,-0.051939241,-0.049048451
ZMYM3,0.004543919,-0.044520261,-0.04906418
MGC23270,-0.016779943,-0.06585225,-0.049072307
LOC401387,0.034176458,-0.014962513,-0.049138971
SLC23A1,0.051730725,0.002589289,-0.049141436
ZNF644,0.084704481,0.03554093,-0.049163551
CYorf15B,-0.073592461,-0.122780164,-0.049187703
ALKBH1,0.049689865,0.000498503,-0.049191362
SYCE1L,0.003159353,-0.046044635,-0.049203988
DTX2,-0.009217817,-0.058451133,-0.049233317
PCDHB13,0.109749253,0.060509832,-0.049239421
PSMD10,0.053202738,0.003956995,-0.049245743
ABCD4,-0.002681152,-0.051943798,-0.049262646
SLC25A43,0.030915932,-0.018449552,-0.049365483
C7orf33,0.020640541,-0.028730261,-0.049370801
POLH,0.044772511,-0.004602969,-0.04937548
ZNF350,0.057133499,0.007735781,-0.049397719
SLC25A16,0.065836735,0.016431182,-0.049405553
UBTD2,0.010328592,-0.039077184,-0.049405776
FAM170A,0.012860775,-0.03656412,-0.049424895
RWDD1,0.058998222,0.009561697,-0.049436525
MMGT1,0.049422688,-3.06E-05,-0.049453265
PCDH20,0.116379481,0.066916033,-0.049463448
POFUT1,0.015890469,-0.033596692,-0.049487161
NCRNA00086,0.137313656,0.087818414,-0.049495242
FBL,0.024243883,-0.02526044,-0.049504323
BDKRB2,0.03737845,-0.012137692,-0.049516141
FOXD4L3,0.019473933,-0.03004862,-0.049522553
ATP6V0A4,0.030384175,-0.019226431,-0.049610606
EFS,0.144719346,0.095098518,-0.049620828
TRIM47,0.094972048,0.045299578,-0.049672471
PRKCQ,0.08325537,0.033578805,-0.049676565
DOK1,0.008600747,-0.041084309,-0.049685056
UTP20,0.048768421,-0.000940653,-0.049709074
SUB1,0.050189118,0.000467002,-0.049722116
FDXR,-0.040900996,-0.090669734,-0.049768739
OR13J1,0.030075427,-0.019715183,-0.049790609
GPX5,0.029876991,-0.019942672,-0.049819663
AK3,0.036232504,-0.013600583,-0.049833086
RBM22,0.025793243,-0.024048353,-0.049841597
ZNF671,0.042556437,-0.007297811,-0.049854248
C1orf49,0.037981437,-0.011898675,-0.049880112
KIAA1012,0.045258215,-0.004624588,-0.049882803
KLF7,0.043029872,-0.006862474,-0.049892346
EDAR,0.084499929,0.034606025,-0.049893903
NRBP1,0.007884708,-0.042015762,-0.04990047
AATF,0.030331579,-0.019628687,-0.049960266
NDUFAF1,0.031177738,-0.018835163,-0.050012901
CDH15,0.084536664,0.034478832,-0.050057832
AKIRIN1,0.025560882,-0.024517595,-0.050078477
HARS,0.021082326,-0.029024682,-0.050107008
GAB1,0.087515434,0.037371585,-0.050143849
RAB19,0.1080351,0.057839144,-0.050195955
C17orf65,0.007339403,-0.042870651,-0.050210053
NPHS2,-0.000686024,-0.050905399,-0.050219375
SNX3,0.053133001,0.002883656,-0.050249346
DYRK2,0.067877632,0.017622621,-0.050255011
C2orf42,0.036075142,-0.014181886,-0.050257028
CAT,-0.020750747,-0.071016328,-0.050265582
FAM53C,0.021421337,-0.028877382,-0.05029872
ACR,0.11451106,0.064121974,-0.050389086
SLU7,0.036767639,-0.013629316,-0.050396955
FAM125B,0.045792674,-0.004605048,-0.050397722
SOCS5,0.037900818,-0.012516734,-0.050417551
CELF3,0.054267034,0.003824767,-0.050442267
R3HDM2,0.014767141,-0.035744697,-0.050511838
ANKRD34C,0.023008784,-0.027506211,-0.050514994
LETM2,0.032034993,-0.01853652,-0.050571513
NELL1,0.037627276,-0.012959569,-0.050586845
SDC4P,0.034108713,-0.016527943,-0.050636655
LUC7L3,0.033019844,-0.017660179,-0.050680023
NAA15,0.055283962,0.004493254,-0.050790707
USP34,0.065033962,0.014205774,-0.050828187
TTR,0.050880085,4.39E-05,-0.050836138
CIAO1,0.017914651,-0.032949263,-0.050863915
TERC,-0.015587482,-0.06647944,-0.050891958
VEZT,0.054253734,0.003345405,-0.050908329
DGAT2L6,0.053843172,0.002934396,-0.050908776
CLEC3B,0.086566038,0.035645003,-0.050921035
CCDC122,0.039828307,-0.011135855,-0.050964162
ACTR6,0.029365683,-0.021645738,-0.051011421
ZNF575,0.023547155,-0.027467532,-0.051014687
C20orf111,0.038490576,-0.012526593,-0.051017169
PRDM4,0.040016536,-0.011004874,-0.05102141
NUDT15,0.042373009,-0.008712116,-0.051085125
DUSP12,0.018425462,-0.032708929,-0.051134391
ZNF746,-0.029677063,-0.080905542,-0.05122848
CXorf56,0.045839154,-0.005400142,-0.051239296
FGFR1OP2,0.046847973,-0.004497018,-0.051344991
C1orf43,0.03695729,-0.014391671,-0.051348961
C8orf40,0.013837376,-0.037546889,-0.051384265
TPCN2,0.009924929,-0.041469185,-0.051394113
GBAS,0.019283748,-0.032113293,-0.051397041
ASTE1,0.05446042,0.003053821,-0.051406599
GSTZ1,-0.045365967,-0.096811216,-0.051445249
LRTM1,0.028862091,-0.022603742,-0.051465833
ZNF496,0.021726138,-0.029760534,-0.051486672
APOBEC3B,0.069231294,0.017738732,-0.051492563
HNRNPD,0.027497724,-0.024001583,-0.051499307
C2orf40,0.072612269,0.021100657,-0.051511612
UBR1,0.083448613,0.031936643,-0.05151197
TBX6,-0.052683784,-0.104213419,-0.051529635
LOC100233209,0.085113762,0.0335318,-0.051581962
SNORA2A,0.020035277,-0.031557714,-0.051592992
KIAA0427,0.041874182,-0.009746862,-0.051621044
KDM1A,0.025313727,-0.026363096,-0.051676822
FAM158A,0.025634531,-0.026043145,-0.051677675
MFSD11,0.049882504,-0.001872444,-0.051754947
PEX10,-0.026097084,-0.077856061,-0.051758977
